-2.000000; -0.101581
-1.862069; -0.101556
-1.724138; -0.101545
-1.586207; -0.101256
-1.448276; -0.100763
-1.310345; -0.100144
-1.172414; -0.099503
-1.034483; -0.098719
-0.896552; -0.097844
-0.758621; -0.097007
-0.620690; -0.096138
-0.482759; -0.095123
-0.344828; -0.094059
-0.206897; -0.092823
-0.068966; -0.090682
0.068966; -0.076320
0.206897; 0.002072
0.344828; 0.099015
0.482759; 0.101581
0.620690; 0.090194
0.758621; 0.091264
0.896552; 0.093827
1.034483; 0.094676
1.172414; 0.095378
1.310345; 0.096152
1.448276; 0.097040
1.586207; 0.097867
1.724138; 0.098633
1.862069; 0.099345
2.000000; 0.100126
2.000000; 0.100810
1.862069; 0.100973
1.724138; 0.101138
1.586207; 0.101000
1.448276; 0.100422
1.310345; 0.099760
1.172414; 0.099114
1.034483; 0.098420
0.896552; 0.097591
0.758621; 0.096686
0.620690; 0.095911
0.482759; 0.095053
0.344828; 0.094041
0.206897; 0.092694
0.068966; 0.089117
-0.068966; 0.030341
-0.206897; -0.091866
-0.344828; -0.100742
-0.482759; -0.090040
-0.620690; -0.090907
-0.758621; -0.093125
-0.896552; -0.094081
-1.034483; -0.094982
-1.172414; -0.096005
-1.310345; -0.096901
-1.448276; -0.097829
-1.586207; -0.098825
-1.724138; -0.099794
-1.862069; -0.100670
-2.000000; -0.101581
