-5.000000; -0.083974
-4.655172; -0.084871
-4.310345; -0.085952
-3.965517; -0.086504
-3.620690; -0.086450
-3.275862; -0.085290
-2.931035; -0.082728
-2.586207; -0.079393
-2.241379; -0.075105
-1.896552; -0.070476
-1.551724; -0.064846
-1.206897; -0.058852
-0.862069; -0.051722
-0.517241; -0.043726
-0.172414; -0.034402
0.172414; -0.025026
0.517241; -0.014103
0.862069; -0.002567
1.206897; 0.009638
1.551724; 0.021839
1.896552; 0.033352
2.241379; 0.044342
2.586207; 0.054779
2.931035; 0.063504
3.275862; 0.070815
3.620690; 0.076821
3.965517; 0.081200
4.310345; 0.083644
4.655172; 0.084919
5.000000; 0.085654
5.000000; 0.085990
4.655172; 0.086357
4.310345; 0.086504
3.965517; 0.086082
3.620690; 0.084508
3.275862; 0.081041
2.931035; 0.075347
2.586207; 0.067874
2.241379; 0.059146
1.896552; 0.049091
1.551724; 0.038031
1.206897; 0.026129
0.862069; 0.013659
0.517241; 0.002270
0.172414; -0.009583
-0.172414; -0.019913
-0.517241; -0.029752
-0.862069; -0.038714
-1.206897; -0.046560
-1.551724; -0.053989
-1.896552; -0.059985
-2.241379; -0.065440
-2.586207; -0.070278
-2.931035; -0.074722
-3.275862; -0.078231
-3.620690; -0.081247
-3.965517; -0.083082
-4.310345; -0.083891
-4.655172; -0.084125
-5.000000; -0.083974
