-2.000000; -0.101055
-1.862069; -0.101343
-1.724138; -0.101342
-1.586207; -0.101048
-1.448276; -0.100592
-1.310345; -0.100036
-1.172414; -0.099281
-1.034483; -0.098544
-0.896552; -0.097780
-0.758621; -0.096867
-0.620690; -0.095971
-0.482759; -0.095016
-0.344828; -0.093873
-0.206897; -0.092528
-0.068966; -0.089976
0.068966; -0.064049
0.206897; 0.070247
0.344828; 0.086234
0.482759; 0.090315
0.620690; 0.091803
0.758621; 0.092908
0.896552; 0.093879
1.034483; 0.094722
1.172414; 0.095521
1.310345; 0.096423
1.448276; 0.097269
1.586207; 0.098068
1.724138; 0.098925
1.862069; 0.099627
2.000000; 0.100478
2.000000; 0.101028
1.862069; 0.101285
1.724138; 0.101343
1.586207; 0.101107
1.448276; 0.100680
1.310345; 0.100087
1.172414; 0.099448
1.034483; 0.098730
0.896552; 0.097944
0.758621; 0.097056
0.620690; 0.096260
0.482759; 0.095318
0.344828; 0.094304
0.206897; 0.092914
0.068966; 0.087508
-0.068966; -0.009413
-0.206897; -0.072857
-0.344828; -0.086466
-0.482759; -0.090022
-0.620690; -0.091476
-0.758621; -0.092793
-0.896552; -0.093818
-1.034483; -0.094960
-1.172414; -0.095930
-1.310345; -0.096644
-1.448276; -0.097523
-1.586207; -0.098363
-1.724138; -0.099293
-1.862069; -0.100213
-2.000000; -0.101055
