-5.000000; -0.840221
-4.655172; -0.938217
-4.310345; -0.992537
-3.965517; -1.032786
-3.620690; -1.060712
-3.275862; -1.077157
-2.931035; -1.082597
-2.586207; -1.077501
-2.241379; -1.062741
-1.896552; -1.039304
-1.551724; -1.006469
-1.206897; -0.946825
-0.862069; -0.836800
-0.517241; -0.717974
-0.172414; -0.602344
0.172414; -0.491119
0.517241; -0.379503
0.862069; -0.239344
1.206897; -0.039181
1.551724; 0.105284
1.896552; 0.198318
2.241379; 0.293942
2.586207; 0.386788
2.931035; 0.475490
3.275862; 0.558637
3.620690; 0.636159
3.965517; 0.708645
4.310345; 0.775451
4.655172; 0.835990
5.000000; 0.890931
5.000000; 0.940101
4.655172; 0.981662
4.310345; 1.029425
3.965517; 1.057812
3.620690; 1.072496
3.275862; 1.081015
2.931035; 1.082597
2.586207; 1.077354
2.241379; 1.065544
1.896552; 1.047396
1.551724; 1.021820
1.206897; 0.981565
0.862069; 0.897367
0.517241; 0.782831
0.172414; 0.721022
-0.172414; 0.657285
-0.517241; 0.586814
-0.862069; 0.512952
-1.206897; 0.436496
-1.551724; 0.343147
-1.896552; 0.208425
-2.241379; 0.068538
-2.586207; -0.100321
-2.931035; -0.331412
-3.275862; -0.484133
-3.620690; -0.565396
-3.965517; -0.639681
-4.310345; -0.709730
-4.655172; -0.776369
-5.000000; -0.840221
