-5.000000; -1.056419
-4.655172; -1.248290
-4.310345; -1.385233
-3.965517; -1.465845
-3.620690; -1.504443
-3.275862; -1.525125
-2.931035; -1.513911
-2.586207; -1.475572
-2.241379; -1.426406
-1.896552; -1.371157
-1.551724; -1.309273
-1.206897; -1.234391
-0.862069; -1.113023
-0.517241; -0.913850
-0.172414; -0.697791
0.172414; -0.432444
0.517241; -0.151785
0.862069; 0.028025
1.206897; 0.142894
1.551724; 0.264214
1.896552; 0.399986
2.241379; 0.535597
2.586207; 0.733038
2.931035; 0.878172
3.275862; 0.971966
3.620690; 1.061413
3.965517; 1.148437
4.310345; 1.225759
4.655172; 1.291169
5.000000; 1.346073
5.000000; 1.392105
4.655172; 1.430966
4.310345; 1.463701
3.965517; 1.491132
3.620690; 1.513216
3.275862; 1.525125
2.931035; 1.519183
2.586207; 1.501917
2.241379; 1.479277
1.896552; 1.452797
1.551724; 1.421038
1.206897; 1.378139
0.862069; 1.303615
0.517241; 1.186149
0.172414; 1.066613
-0.172414; 0.951894
-0.517241; 0.840239
-0.862069; 0.730168
-1.206897; 0.577085
-1.551724; 0.340634
-1.896552; 0.209739
-2.241379; 0.081877
-2.586207; -0.040816
-2.931035; -0.157559
-3.275862; -0.313136
-3.620690; -0.602390
-3.965517; -0.813377
-4.310345; -0.910891
-4.655172; -0.991187
-5.000000; -1.056419
