-5.000000; -0.284406
-4.655172; -0.295545
-4.310345; -0.305073
-3.965517; -0.313774
-3.620690; -0.321603
-3.275862; -0.328714
-2.931035; -0.334962
-2.586207; -0.340483
-2.241379; -0.345228
-1.896552; -0.349267
-1.551724; -0.352820
-1.206897; -0.355996
-0.862069; -0.358515
-0.517241; -0.360495
-0.172414; -0.361628
0.172414; -0.349373
0.517241; -0.288002
0.862069; -0.216127
1.206897; -0.149798
1.551724; -0.090275
1.896552; -0.006689
2.241379; 0.054407
2.586207; 0.092539
2.931035; 0.126521
3.275862; 0.157027
3.620690; 0.184215
3.965517; 0.208589
4.310345; 0.230275
4.655172; 0.249407
5.000000; 0.266252
5.000000; 0.281126
4.655172; 0.294288
4.310345; 0.306061
3.965517; 0.316398
3.620690; 0.325466
3.275862; 0.333592
2.931035; 0.340533
2.586207; 0.346397
2.241379; 0.351326
1.896552; 0.355117
1.551724; 0.358014
1.206897; 0.360124
0.862069; 0.361326
0.517241; 0.361628
0.172414; 0.360997
-0.172414; 0.342500
-0.517241; 0.273605
-0.862069; 0.200037
-1.206897; 0.133176
-1.551724; 0.073405
-1.896552; 0.019961
-2.241379; -0.028093
-2.586207; -0.071035
-2.931035; -0.109344
-3.275862; -0.143851
-3.620690; -0.174649
-3.965517; -0.206903
-4.310345; -0.242535
-4.655172; -0.267004
-5.000000; -0.284406
