-5.000000; -0.737987
-4.655172; -0.814850
-4.310345; -0.861564
-3.965517; -0.902537
-3.620690; -0.952103
-3.275862; -0.989473
-2.931035; -1.015161
-2.586207; -1.037353
-2.241379; -1.056459
-1.896552; -1.072660
-1.551724; -1.085918
-1.206897; -1.096450
-0.862069; -1.101270
-0.517241; -1.084152
-0.172414; -1.025611
0.172414; -0.923087
0.517241; -0.779223
0.862069; -0.608993
1.206897; -0.387965
1.551724; -0.122476
1.896552; 0.015029
2.241379; 0.138348
2.586207; 0.249200
2.931035; 0.349145
3.275862; 0.439174
3.620690; 0.534034
3.965517; 0.639520
4.310345; 0.712017
4.655172; 0.784829
5.000000; 0.848921
5.000000; 0.886296
4.655172; 0.919926
4.310345; 0.950113
3.965517; 0.977202
3.620690; 1.001434
3.275862; 1.022896
2.931035; 1.041611
2.586207; 1.057751
2.241379; 1.071654
1.896552; 1.083023
1.551724; 1.092254
1.206897; 1.099068
0.862069; 1.101270
0.517241; 1.092204
0.172414; 1.061067
-0.172414; 0.995209
-0.517241; 0.900768
-0.862069; 0.708949
-1.206897; 0.368172
-1.551724; 0.109460
-1.896552; -0.021907
-2.241379; -0.138960
-2.586207; -0.242947
-2.931035; -0.334820
-3.275862; -0.415943
-3.620690; -0.528617
-3.965517; -0.609330
-4.310345; -0.658127
-4.655172; -0.700693
-5.000000; -0.737987
