-5.000000; -0.197336
-4.655172; -0.230633
-4.310345; -0.253470
-3.965517; -0.274288
-3.620690; -0.293214
-3.275862; -0.310464
-2.931035; -0.326027
-2.586207; -0.340061
-2.241379; -0.352445
-1.896552; -0.362571
-1.551724; -0.370151
-1.206897; -0.373242
-0.862069; -0.368632
-0.517241; -0.358475
-0.172414; -0.339220
0.172414; -0.307625
0.517241; -0.272522
0.862069; -0.234299
1.206897; -0.190805
1.551724; -0.146440
1.896552; -0.101887
2.241379; -0.057899
2.586207; -0.016574
2.931035; 0.022031
3.275862; 0.058182
3.620690; 0.091474
3.965517; 0.122287
4.310345; 0.150640
4.655172; 0.176717
5.000000; 0.200687
5.000000; 0.222641
4.655172; 0.243024
4.310345; 0.261753
3.965517; 0.279009
3.620690; 0.294968
3.275862; 0.311878
2.931035; 0.328765
2.586207; 0.341603
2.241379; 0.351686
1.896552; 0.361911
1.551724; 0.369558
1.206897; 0.373242
0.862069; 0.372477
0.517241; 0.367686
0.172414; 0.355741
-0.172414; 0.337210
-0.517241; 0.314739
-0.862069; 0.286026
-1.206897; 0.244051
-1.551724; 0.182645
-1.896552; 0.113645
-2.241379; 0.068510
-2.586207; 0.025650
-2.931035; -0.014681
-3.275862; -0.052108
-3.620690; -0.086431
-3.965517; -0.118150
-4.310345; -0.147036
-4.655172; -0.173424
-5.000000; -0.197336
