-5.000000; -0.275733
-4.655172; -0.286138
-4.310345; -0.295268
-3.965517; -0.303545
-3.620690; -0.311024
-3.275862; -0.317769
-2.931035; -0.323655
-2.586207; -0.328858
-2.241379; -0.333405
-1.896552; -0.337369
-1.551724; -0.340693
-1.206897; -0.343389
-0.862069; -0.345621
-0.517241; -0.347213
-0.172414; -0.348135
0.172414; -0.336031
0.517241; -0.276337
0.862069; -0.206872
1.206897; -0.142622
1.551724; -0.084916
1.896552; -0.003943
2.241379; 0.055062
2.586207; 0.091812
2.931035; 0.124670
3.275862; 0.153881
3.620690; 0.179931
3.965517; 0.203202
4.310345; 0.223802
4.655172; 0.242082
5.000000; 0.258193
5.000000; 0.272268
4.655172; 0.284723
4.310345; 0.295824
3.965517; 0.305769
3.620690; 0.314482
3.275862; 0.322251
2.931035; 0.328865
2.586207; 0.334339
2.241379; 0.338800
1.896552; 0.342273
1.551724; 0.344913
1.206897; 0.346751
0.862069; 0.347833
0.517241; 0.348135
0.172414; 0.347511
-0.172414; 0.329696
-0.517241; 0.263576
-0.862069; 0.192905
-1.206897; 0.128387
-1.551724; 0.070581
-1.896552; 0.018975
-2.241379; -0.027506
-2.586207; -0.068998
-2.931035; -0.106093
-3.275862; -0.139375
-3.620690; -0.169186
-3.965517; -0.202992
-4.310345; -0.240043
-4.655172; -0.259045
-5.000000; -0.275733
