-5.000000; -0.174152
-4.655172; -0.197371
-4.310345; -0.210868
-3.965517; -0.222274
-3.620690; -0.231681
-3.275862; -0.239142
-2.931035; -0.245019
-2.586207; -0.249289
-2.241379; -0.251517
-1.896552; -0.249008
-1.551724; -0.239637
-1.206897; -0.227822
-0.862069; -0.213987
-0.517241; -0.194224
-0.172414; -0.162656
0.172414; -0.129908
0.517241; -0.099111
0.862069; -0.070374
1.206897; -0.040416
1.551724; -0.008074
1.896552; 0.022852
2.241379; 0.052408
2.586207; 0.090518
2.931035; 0.119461
3.275862; 0.143251
3.620690; 0.162152
3.965517; 0.176405
4.310345; 0.188510
4.655172; 0.199034
5.000000; 0.208084
5.000000; 0.216111
4.655172; 0.222977
4.310345; 0.229014
3.965517; 0.234592
3.620690; 0.239673
3.275862; 0.244074
2.931035; 0.247628
2.586207; 0.250348
2.241379; 0.251517
1.896552; 0.250299
1.551724; 0.246222
1.206897; 0.240485
0.862069; 0.232928
0.517241; 0.222034
0.172414; 0.205631
-0.172414; 0.188662
-0.517241; 0.172308
-0.862069; 0.153879
-1.206897; 0.127461
-1.551724; 0.099032
-1.896552; 0.071500
-2.241379; 0.043542
-2.586207; 0.007624
-2.931035; -0.039500
-3.275862; -0.081603
-3.620690; -0.105976
-3.965517; -0.127034
-4.310345; -0.145271
-4.655172; -0.160962
-5.000000; -0.174152
