-5.000000; -0.557377
-4.655172; -0.619144
-4.310345; -0.656372
-3.965517; -0.684798
-3.620690; -0.705011
-3.275862; -0.717099
-2.931035; -0.720630
-2.586207; -0.715392
-2.241379; -0.699530
-1.896552; -0.665185
-1.551724; -0.609893
-1.206897; -0.548700
-0.862069; -0.486719
-0.517241; -0.424964
-0.172414; -0.364223
0.172414; -0.304589
0.517241; -0.247241
0.862069; -0.190322
1.206897; -0.132873
1.551724; -0.074966
1.896552; -0.016018
2.241379; 0.045123
2.586207; 0.114232
2.931035; 0.239526
3.275862; 0.335586
3.620690; 0.396195
3.965517; 0.451663
4.310345; 0.501966
4.655172; 0.546998
5.000000; 0.587219
5.000000; 0.622690
4.655172; 0.652917
4.310345; 0.677136
3.965517; 0.695839
3.620690; 0.709365
3.275862; 0.717784
2.931035; 0.720630
2.586207; 0.717745
2.241379; 0.705716
1.896552; 0.676434
1.551724; 0.634925
1.206897; 0.587982
0.862069; 0.538394
0.517241; 0.487773
0.172414; 0.436131
-0.172414; 0.384735
-0.517241; 0.334120
-0.862069; 0.282659
-1.206897; 0.230157
-1.551724; 0.176565
-1.896552; 0.121426
-2.241379; 0.040139
-2.586207; -0.092460
-2.931035; -0.170688
-3.275862; -0.245662
-3.620690; -0.317514
-3.965517; -0.385409
-4.310345; -0.448067
-4.655172; -0.505402
-5.000000; -0.557377
