-5.000000; -0.041620
-4.655172; -0.052308
-4.310345; -0.059623
-3.965517; -0.066039
-3.620690; -0.071541
-3.275862; -0.076082
-2.931035; -0.079529
-2.586207; -0.081795
-2.241379; -0.082762
-1.896552; -0.081051
-1.551724; -0.075798
-1.206897; -0.068976
-0.862069; -0.061850
-0.517241; -0.054598
-0.172414; -0.047074
0.172414; -0.039601
0.517241; -0.034169
0.862069; -0.029184
1.206897; -0.023918
1.551724; -0.018297
1.896552; -0.012232
2.241379; -0.005690
2.586207; 0.001696
2.931035; 0.009834
3.275862; 0.017944
3.620690; 0.025711
3.965517; 0.032855
4.310345; 0.039424
4.655172; 0.045419
5.000000; 0.050950
5.000000; 0.056072
4.655172; 0.060775
4.310345; 0.065246
3.965517; 0.069486
3.620690; 0.073376
3.275862; 0.076809
2.931035; 0.079582
2.586207; 0.081577
2.241379; 0.082762
1.896552; 0.082517
1.551724; 0.080762
1.206897; 0.078148
0.862069; 0.074741
0.517241; 0.070702
0.172414; 0.065969
-0.172414; 0.061615
-0.517241; 0.059201
-0.862069; 0.056710
-1.206897; 0.053505
-1.551724; 0.049510
-1.896552; 0.044596
-2.241379; 0.037969
-2.586207; 0.028578
-2.931035; 0.017721
-3.275862; 0.006859
-3.620690; -0.003726
-3.965517; -0.013931
-4.310345; -0.023679
-4.655172; -0.032919
-5.000000; -0.041620
