-5.000000; -0.045664
-4.655172; -0.047939
-4.310345; -0.048435
-3.965517; -0.048932
-3.620690; -0.049738
-3.275862; -0.049543
-2.931035; -0.048675
-2.586207; -0.047404
-2.241379; -0.045858
-1.896552; -0.043412
-1.551724; -0.040409
-1.206897; -0.037258
-0.862069; -0.033890
-0.517241; -0.030741
-0.172414; -0.027391
0.172414; -0.019563
0.517241; 0.004398
0.862069; 0.024379
1.206897; 0.034369
1.551724; 0.038756
1.896552; 0.041274
2.241379; 0.043145
2.586207; 0.044956
2.931035; 0.046422
3.275862; 0.047259
3.620690; 0.047553
3.965517; 0.047752
4.310345; 0.047392
4.655172; 0.046602
5.000000; 0.045893
5.000000; 0.044980
4.655172; 0.045008
4.310345; 0.046288
3.965517; 0.047515
3.620690; 0.048738
3.275862; 0.049672
2.931035; 0.049738
2.586207; 0.049129
2.241379; 0.048142
1.896552; 0.046859
1.551724; 0.045275
1.206897; 0.043523
0.862069; 0.041916
0.517241; 0.040190
0.172414; 0.038182
-0.172414; 0.028207
-0.517241; 0.001686
-0.862069; -0.016381
-1.206897; -0.025549
-1.551724; -0.030177
-1.896552; -0.032774
-2.241379; -0.034610
-2.586207; -0.036005
-2.931035; -0.037397
-3.275862; -0.039001
-3.620690; -0.040944
-3.965517; -0.042835
-4.310345; -0.044188
-4.655172; -0.045183
-5.000000; -0.045664
