-5.000000; -0.295815
-4.655172; -0.307073
-4.310345; -0.304732
-3.965517; -0.295095
-3.620690; -0.280569
-3.275862; -0.260875
-2.931035; -0.237232
-2.586207; -0.209903
-2.241379; -0.174081
-1.896552; -0.115314
-1.551724; -0.067462
-1.206897; -0.048627
-0.862069; -0.032179
-0.517241; -0.018787
-0.172414; -0.010916
0.172414; -0.007688
0.517241; -0.005163
0.862069; 0.000838
1.206897; 0.010699
1.551724; 0.023548
1.896552; 0.035753
2.241379; 0.049374
2.586207; 0.073845
2.931035; 0.125809
3.275862; 0.169332
3.620690; 0.194386
3.965517; 0.221384
4.310345; 0.247851
4.655172; 0.271380
5.000000; 0.290802
5.000000; 0.303685
4.655172; 0.307073
4.310345; 0.302395
3.965517; 0.290933
3.620690; 0.274292
3.275862; 0.252564
2.931035; 0.226750
2.586207; 0.196867
2.241379; 0.156622
1.896552; 0.112669
1.551724; 0.068424
1.206897; 0.032802
0.862069; 0.018464
0.517241; 0.004827
0.172414; -0.004030
-0.172414; -0.006065
-0.517241; -0.006509
-0.862069; -0.009053
-1.206897; -0.016444
-1.551724; -0.029365
-1.896552; -0.044679
-2.241379; -0.062326
-2.586207; -0.090862
-2.931035; -0.126644
-3.275862; -0.171440
-3.620690; -0.215741
-3.965517; -0.236262
-4.310345; -0.257542
-4.655172; -0.278357
-5.000000; -0.295815
