-5.000000; -0.253250
-4.655172; -0.322253
-4.310345; -0.326562
-3.965517; -0.318156
-3.620690; -0.301864
-3.275862; -0.280693
-2.931035; -0.255601
-2.586207; -0.227071
-2.241379; -0.193455
-1.896552; -0.150348
-1.551724; -0.093794
-1.206897; -0.046711
-0.862069; -0.031152
-0.517241; -0.019034
-0.172414; -0.008397
0.172414; -0.003461
0.517241; -0.002882
0.862069; 0.001373
1.206897; 0.009641
1.551724; 0.021270
1.896552; 0.032195
2.241379; 0.046553
2.586207; 0.069018
2.931035; 0.129068
3.275862; 0.172484
3.620690; 0.199471
3.965517; 0.227561
4.310345; 0.255704
4.655172; 0.281527
5.000000; 0.303526
5.000000; 0.319867
4.655172; 0.326562
4.310345; 0.323023
3.965517; 0.312189
3.620690; 0.295968
3.275862; 0.274700
2.931035; 0.248879
2.586207; 0.219315
2.241379; 0.182817
1.896552; 0.134589
1.551724; 0.080648
1.206897; 0.046938
0.862069; 0.037234
0.517241; 0.028428
0.172414; 0.024134
-0.172414; 0.023639
-0.517241; 0.025617
-0.862069; 0.025076
-1.206897; 0.019979
-1.551724; 0.009281
-1.896552; -0.007502
-2.241379; -0.025232
-2.586207; -0.049821
-2.931035; -0.084490
-3.275862; -0.132673
-3.620690; -0.179631
-3.965517; -0.197648
-4.310345; -0.216461
-4.655172; -0.235966
-5.000000; -0.253250
