-5.000000; -0.014712
-4.655172; -0.015443
-4.310345; -0.016862
-3.965517; -0.018400
-3.620690; -0.019385
-3.275862; -0.019714
-2.931035; -0.019138
-2.586207; -0.017769
-2.241379; -0.015990
-1.896552; -0.014195
-1.551724; -0.012292
-1.206897; -0.010418
-0.862069; -0.008508
-0.517241; -0.006451
-0.172414; -0.004514
0.172414; -0.002496
0.517241; -0.000542
0.862069; 0.001456
1.206897; 0.003438
1.551724; 0.005378
1.896552; 0.007258
2.241379; 0.008936
2.586207; 0.010656
2.931035; 0.012309
3.275862; 0.013715
3.620690; 0.014948
3.965517; 0.015876
4.310345; 0.016075
4.655172; 0.015597
5.000000; 0.014881
5.000000; 0.014348
4.655172; 0.014898
4.310345; 0.016553
3.965517; 0.018206
3.620690; 0.019333
3.275862; 0.019714
2.931035; 0.019146
2.586207; 0.017997
2.241379; 0.016574
1.896552; 0.014990
1.551724; 0.013440
1.206897; 0.011745
0.862069; 0.009937
0.517241; 0.008079
0.172414; 0.006272
-0.172414; 0.004384
-0.517241; 0.002405
-0.862069; 0.000388
-1.206897; -0.001550
-1.551724; -0.003496
-1.896552; -0.005449
-2.241379; -0.007411
-2.586207; -0.009223
-2.931035; -0.010997
-3.275862; -0.012723
-3.620690; -0.014322
-3.965517; -0.015448
-4.310345; -0.015722
-4.655172; -0.015271
-5.000000; -0.014712
