-2.000000; -0.100992
-1.862069; -0.101369
-1.724138; -0.101299
-1.586207; -0.100977
-1.448276; -0.100510
-1.310345; -0.099882
-1.172414; -0.099215
-1.034483; -0.098431
-0.896552; -0.097589
-0.758621; -0.096681
-0.620690; -0.095719
-0.482759; -0.094727
-0.344828; -0.093596
-0.206897; -0.092270
-0.068966; -0.089541
0.068966; -0.068692
0.206897; 0.036476
0.344828; 0.083301
0.482759; 0.090121
0.620690; 0.091841
0.758621; 0.092895
0.896552; 0.093893
1.034483; 0.094746
1.172414; 0.095674
1.310345; 0.096533
1.448276; 0.097346
1.586207; 0.098234
1.724138; 0.099029
1.862069; 0.099756
2.000000; 0.100494
2.000000; 0.101050
1.862069; 0.101353
1.724138; 0.101369
1.586207; 0.101079
1.448276; 0.100613
1.310345; 0.100049
1.172414; 0.099415
1.034483; 0.098697
0.896552; 0.097835
0.758621; 0.097019
0.620690; 0.096139
0.482759; 0.095182
0.344828; 0.094148
0.206897; 0.092644
0.068966; 0.086601
-0.068966; -0.020295
-0.206897; -0.078237
-0.344828; -0.087837
-0.482759; -0.090255
-0.620690; -0.091501
-0.758621; -0.092643
-0.896552; -0.093670
-1.034483; -0.094666
-1.172414; -0.095574
-1.310345; -0.096589
-1.448276; -0.097481
-1.586207; -0.098423
-1.724138; -0.099281
-1.862069; -0.100162
-2.000000; -0.100992
